trial_id,algorithm,final_energy,success_flag,paradox_activity
1065,Monte_Carlo,-8.6675378524766,False,0
1066,Monte_Carlo,-8.912554066009267,False,0
1067,Monte_Carlo,-5.474842497670073,False,0
1068,Monte_Carlo,-7.754781681836647,False,0
1069,Monte_Carlo,-6.614894565576997,False,0
1070,Monte_Carlo,-7.165688810430857,False,0
1071,Monte_Carlo,-6.43214284188763,False,0
1072,Monte_Carlo,-6.992449352515642,False,0
1073,Monte_Carlo,-8.896189113863997,False,0
1074,Monte_Carlo,-5.705226452774004,False,0
1075,Monte_Carlo,-7.791259216425837,False,0
1076,Monte_Carlo,-9.279214658123651,True,0
1077,Monte_Carlo,-7.699361225352277,False,0
1078,Monte_Carlo,-4.9989362931119645,False,0
1079,Monte_Carlo,-5.90968956104111,False,0
1080,Monte_Carlo,-7.5881129881710025,False,0
1081,Monte_Carlo,-7.5889607860458,False,0
1082,Monte_Carlo,-7.550289071704335,False,0
1083,Monte_Carlo,-4.192552823014823,False,0
1084,Monte_Carlo,-6.565290366875825,False,0
1085,Monte_Carlo,-6.4979416939325025,False,0
1086,Monte_Carlo,-5.657603164355421,False,0
1087,Monte_Carlo,-6.765695177362881,False,0
1088,Monte_Carlo,-7.462659004148984,False,0
1089,Monte_Carlo,-7.374889788718969,False,0
1090,Monte_Carlo,-7.200241763179689,False,0
1091,Monte_Carlo,-7.152111131113778,False,0
1092,Monte_Carlo,-6.081318638908228,False,0
1093,Monte_Carlo,-7.027275759869781,False,0
1094,Monte_Carlo,-6.074303891898189,False,0
1095,Monte_Carlo,-7.213003212152015,False,0
1096,Monte_Carlo,-6.989910733557473,False,0
1097,Monte_Carlo,-9.89748095834495,True,0
1098,Monte_Carlo,-5.817141255416526,False,0
1099,Monte_Carlo,-6.61491613374281,False,0
1100,Monte_Carlo,-5.702785846196487,False,0
1101,Monte_Carlo,-11.154757529471166,True,0
1102,Monte_Carlo,-4.176275413306982,False,0
1103,Monte_Carlo,-7.295425479417243,False,0
1104,Monte_Carlo,-5.548544056567477,False,0
1105,Monte_Carlo,-8.555868297975742,False,0
1106,Monte_Carlo,-6.242116532912402,False,0
1107,Monte_Carlo,-8.574781788443119,False,0
1108,Monte_Carlo,-7.9732765449741265,False,0
1109,Monte_Carlo,-4.420356104586499,False,0
1110,Monte_Carlo,-7.366955361068685,False,0
1111,Monte_Carlo,-6.795593977548387,False,0
1112,Monte_Carlo,-5.881905177035744,False,0
1113,Monte_Carlo,-6.406045356838353,False,0
1114,Monte_Carlo,-6.889413532798993,False,0
1115,Monte_Carlo,-6.589054596547284,False,0
1116,Monte_Carlo,-3.735218180666415,False,0
1117,Monte_Carlo,-7.180666315847019,False,0
1118,Monte_Carlo,-6.8184613345990455,False,0
1119,Monte_Carlo,-5.629083845589343,False,0
1120,Monte_Carlo,-5.552263693858823,False,0
1121,Monte_Carlo,-5.438157572215467,False,0
1122,Monte_Carlo,-6.205777689159142,False,0
1123,Monte_Carlo,-8.700206877822676,False,0
1124,Monte_Carlo,-4.813195854778465,False,0
1125,Monte_Carlo,-8.704883550226162,False,0
1126,Monte_Carlo,-6.6763103486653534,False,0
1127,Monte_Carlo,-8.1559861900271,False,0
1128,Monte_Carlo,-7.189793685230189,False,0
1129,Monte_Carlo,-6.639732625575127,False,0
1130,Monte_Carlo,-6.650099898369618,False,0
1131,Monte_Carlo,-6.509310944070601,False,0
1132,Monte_Carlo,-4.840804223317894,False,0
1133,Monte_Carlo,-6.465051977880428,False,0
1134,Monte_Carlo,-7.441819289406908,False,0
1135,Monte_Carlo,-5.750277964396299,False,0
1136,Monte_Carlo,-5.434741315505503,False,0
1137,Monte_Carlo,-8.81865094119179,False,0
1138,Monte_Carlo,-6.2636399022101985,False,0
1139,Monte_Carlo,-6.118358160764742,False,0
1140,Monte_Carlo,-7.516588904703989,False,0
1141,Monte_Carlo,-5.174010461363732,False,0
1142,Monte_Carlo,-7.310077821845537,False,0
1143,Monte_Carlo,-6.924192965139841,False,0
1144,Monte_Carlo,-7.342300553997417,False,0
1145,Monte_Carlo,-7.078189333385945,False,0
1146,Monte_Carlo,-8.634785121653282,False,0
1147,Monte_Carlo,-9.116071235632011,False,0
1148,Monte_Carlo,-4.8676929114850385,False,0
1149,Monte_Carlo,-8.285745887645659,False,0
1150,Monte_Carlo,-8.487949289238829,False,0
1151,Monte_Carlo,-10.1147461590452,True,0
1152,Monte_Carlo,-7.994546446765303,False,0
1153,Monte_Carlo,-8.952325710770497,False,0
1154,Monte_Carlo,-4.801178775809083,False,0
1155,Monte_Carlo,-5.686256074920312,False,0
1156,Monte_Carlo,-8.063410483248813,False,0
1157,Monte_Carlo,-3.9465898725179676,False,0
1158,Monte_Carlo,-5.725528318211768,False,0
1159,Monte_Carlo,-7.554763936912071,False,0
1160,Monte_Carlo,-10.599168000823003,True,0
1161,Monte_Carlo,-3.892680398372961,False,0
1162,Monte_Carlo,-9.045401453469033,False,0
1163,Monte_Carlo,-9.403558245739648,True,0
1164,Monte_Carlo,-5.668401395186503,False,0
1165,Monte_Carlo,-3.6843466311250177,False,0
1166,Monte_Carlo,-5.162018054085275,False,0
1167,Monte_Carlo,-6.310527231926696,False,0
1168,Monte_Carlo,-6.2673439216685995,False,0
1169,Monte_Carlo,-5.905218217707569,False,0
1170,Monte_Carlo,-6.0374999742985285,False,0
1171,Monte_Carlo,-6.7063320064428735,False,0
1172,Monte_Carlo,-6.954118454467373,False,0
1173,Monte_Carlo,-7.187630379059331,False,0
1174,Monte_Carlo,-8.155550424413347,False,0
1175,Monte_Carlo,-7.492945107613483,False,0
1176,Monte_Carlo,-9.47013953987354,True,0
1177,Monte_Carlo,-7.237675477512649,False,0
1178,Monte_Carlo,-8.484027550011284,False,0
1179,Monte_Carlo,-8.645025044102079,False,0
1180,Monte_Carlo,-6.84814818838513,False,0
1181,Monte_Carlo,-5.15119679911756,False,0
1182,Monte_Carlo,-5.814356751596762,False,0
1183,Monte_Carlo,-9.298700845072448,True,0
1184,Monte_Carlo,-8.485479391198472,False,0
1185,Monte_Carlo,-5.782920336816497,False,0
1186,Monte_Carlo,-8.475482350953634,False,0
1187,Monte_Carlo,-7.414486409995834,False,0
1188,Monte_Carlo,-6.329927061365627,False,0
1189,Monte_Carlo,-8.45568223680909,False,0
1190,Monte_Carlo,-6.952474291395656,False,0
1191,Monte_Carlo,-8.967635692885485,False,0
1192,Monte_Carlo,-7.941914701531699,False,0
1193,Monte_Carlo,-6.652305292200448,False,0
1194,Monte_Carlo,-9.330191226944336,True,0
1195,Monte_Carlo,-6.483335366855441,False,0
1196,Monte_Carlo,-7.127492918497353,False,0
1197,Monte_Carlo,-6.326514063815993,False,0
1198,Monte_Carlo,-6.786520212309473,False,0
1199,Monte_Carlo,-5.190203398036617,False,0
1200,Monte_Carlo,-6.924685696292929,False,0
1201,Monte_Carlo,-7.701167757575353,False,0
1202,Monte_Carlo,-6.928783495754803,False,0
1203,Monte_Carlo,-6.339382759349057,False,0
1204,Monte_Carlo,-7.031595901544014,False,0
1205,Monte_Carlo,-7.043171632314564,False,0
1206,Monte_Carlo,-8.082788362929458,False,0
1207,Monte_Carlo,-8.028061284571328,False,0
1208,Monte_Carlo,-9.063647380519571,False,0
1209,Monte_Carlo,-4.650592559538285,False,0
1210,Monte_Carlo,-8.841408529547799,False,0
1211,Monte_Carlo,-8.07006727691427,False,0
1212,Monte_Carlo,-8.105770171796877,False,0
1213,Monte_Carlo,-5.847105872277782,False,0
1214,Monte_Carlo,-7.512929549608838,False,0
1215,Monte_Carlo,-5.3531610982567726,False,0
1216,Monte_Carlo,-8.042886873941416,False,0
1217,Monte_Carlo,-6.709408172886677,False,0
1218,Monte_Carlo,-8.26948587456366,False,0
1219,Monte_Carlo,-4.096791221117256,False,0
1220,Monte_Carlo,-8.762637786641317,False,0
1221,Monte_Carlo,-6.666251005682161,False,0
1222,Monte_Carlo,-6.212712366695062,False,0
1223,Monte_Carlo,-6.520681263567902,False,0
1224,Monte_Carlo,-7.359402722428792,False,0
1225,Monte_Carlo,-7.281748979626796,False,0
1226,Monte_Carlo,-7.038663939229246,False,0
1227,Monte_Carlo,-7.305802802279883,False,0
1228,Monte_Carlo,-5.750569236487126,False,0
1229,Monte_Carlo,-4.005267797772108,False,0
1230,Monte_Carlo,-7.8804884990109665,False,0
1231,Monte_Carlo,-9.017724171410709,False,0
1232,Monte_Carlo,-7.223594867691756,False,0
1233,Monte_Carlo,-3.488406927283954,False,0
1234,Monte_Carlo,-8.225144395157622,False,0
1235,Monte_Carlo,-4.805236472378305,False,0
1236,Monte_Carlo,-4.751218860292983,False,0
1237,Monte_Carlo,-7.875023538391192,False,0
1238,Monte_Carlo,-6.303423689140614,False,0
1239,Monte_Carlo,-4.820244727620047,False,0
1240,Monte_Carlo,-7.630778837382482,False,0
1241,Monte_Carlo,-7.385012504143306,False,0
1242,Monte_Carlo,-7.9143532795281,False,0
1243,Monte_Carlo,-8.520659422970013,False,0
1244,Monte_Carlo,-8.008988563092409,False,0
1245,Monte_Carlo,-8.81351637346716,False,0
1246,Monte_Carlo,-7.052283144437083,False,0
1247,Monte_Carlo,-8.177962523482098,False,0
1248,Monte_Carlo,-6.772699723492953,False,0
1249,Monte_Carlo,-9.278253904685078,True,0
1250,Monte_Carlo,-6.63676767489976,False,0
1251,Monte_Carlo,-5.933059453747505,False,0
1252,Monte_Carlo,-9.891229899600038,True,0
1253,Monte_Carlo,-6.576320802213399,False,0
1254,Monte_Carlo,-5.38126341053739,False,0
1255,Monte_Carlo,-8.793497426167686,False,0
1256,Monte_Carlo,-4.758398658427215,False,0
1257,Monte_Carlo,-6.513373386887537,False,0
1258,Monte_Carlo,-8.087016598061773,False,0
1259,Monte_Carlo,-7.178076708720788,False,0
1260,Monte_Carlo,-6.318342322469588,False,0
1261,Monte_Carlo,-6.993592452022623,False,0
1262,Monte_Carlo,-6.345741610575082,False,0
1263,Monte_Carlo,-8.388943030311113,False,0
1264,Monte_Carlo,-6.862894846349491,False,0
1265,Monte_Carlo,-9.079200295666972,False,0
1266,Monte_Carlo,-7.25571648588818,False,0
1267,Monte_Carlo,-8.365470698050705,False,0
1268,Monte_Carlo,-8.129741919625673,False,0
1269,Monte_Carlo,-5.369469554705388,False,0
1270,Monte_Carlo,-5.572165831168023,False,0
1271,Monte_Carlo,-6.247206630729952,False,0
1272,Monte_Carlo,-8.62923787054161,False,0
1273,Monte_Carlo,-7.542971829572722,False,0
1274,Monte_Carlo,-5.401663220029143,False,0
1275,Monte_Carlo,-6.901596320904133,False,0
1276,Monte_Carlo,-3.852938644025628,False,0
1277,Monte_Carlo,-6.549355024847879,False,0
1278,Monte_Carlo,-6.831131236913955,False,0
1279,Monte_Carlo,-7.532763049883502,False,0
1280,Monte_Carlo,-6.913042733304804,False,0
1281,Monte_Carlo,-7.313457770932761,False,0
1282,Monte_Carlo,-6.108647852635973,False,0
1283,Monte_Carlo,-5.7606167564875825,False,0
1284,Monte_Carlo,-8.200385244711129,False,0
1285,Monte_Carlo,-8.963726134980888,False,0
1286,Monte_Carlo,-9.670687522344615,True,0
1287,Monte_Carlo,-6.388812142322439,False,0
1288,Monte_Carlo,-8.644713248643423,False,0
1289,Monte_Carlo,-10.114046830133475,True,0
1290,Monte_Carlo,-6.55598995365665,False,0
1291,Monte_Carlo,-3.609800675594093,False,0
1292,Monte_Carlo,-7.10849927615585,False,0
1293,Monte_Carlo,-5.9261129157677015,False,0
1294,Monte_Carlo,-6.985438898033409,False,0
1295,Monte_Carlo,-7.2384455144676,False,0
1296,Monte_Carlo,-5.813292923817124,False,0
1297,Monte_Carlo,-7.506384361864112,False,0
1298,Monte_Carlo,-6.725650760299335,False,0
1299,Monte_Carlo,-6.64962307132558,False,0
1300,Monte_Carlo,-8.035326635100267,False,0
1301,Monte_Carlo,-5.711140710648868,False,0
1302,Monte_Carlo,-7.3449436593735715,False,0
1303,Monte_Carlo,-8.158043223289983,False,0
1304,Monte_Carlo,-6.348886219001435,False,0
1305,Monte_Carlo,-8.357855174507451,False,0
1306,Monte_Carlo,-7.06054637968322,False,0
1307,Monte_Carlo,-7.112766595301885,False,0
1308,Monte_Carlo,-5.5797462078357905,False,0
1309,Monte_Carlo,-6.435422473968066,False,0
1310,Monte_Carlo,-7.135037742243201,False,0
1311,Monte_Carlo,-5.955127181119598,False,0
1312,Monte_Carlo,-5.153709431375761,False,0
1313,Monte_Carlo,-6.319065571107393,False,0
1314,Monte_Carlo,-7.085506332219267,False,0
1315,Monte_Carlo,-8.936570725290222,False,0
1316,Monte_Carlo,-8.59115912830552,False,0
1317,Monte_Carlo,-7.5273145860965345,False,0
1318,Monte_Carlo,-7.953317083022996,False,0
1319,Monte_Carlo,-7.361759824179624,False,0
1320,Monte_Carlo,-7.02069010514405,False,0
1321,Monte_Carlo,-6.358430143900577,False,0
1322,Monte_Carlo,-7.198698289282727,False,0
1323,Monte_Carlo,-6.418897698643317,False,0
1324,Monte_Carlo,-7.009735819265831,False,0
1325,Monte_Carlo,-9.865653192895419,True,0
1326,Monte_Carlo,-8.415069551346257,False,0
1327,Monte_Carlo,-7.301722578010262,False,0
1328,Monte_Carlo,-8.793572639977551,False,0
1329,Monte_Carlo,-6.260099778005314,False,0
1330,Monte_Carlo,-4.9569488347188235,False,0
1331,Monte_Carlo,-5.393733407623756,False,0
1332,Monte_Carlo,-7.398820019302291,False,0
1333,Monte_Carlo,-5.012983408410067,False,0
1334,Monte_Carlo,-6.8918655599170435,False,0
1335,Monte_Carlo,-7.571920359565254,False,0
1336,Monte_Carlo,-7.958763728957315,False,0
1337,Monte_Carlo,-7.523457561083379,False,0
1338,Monte_Carlo,-7.64344754595772,False,0
1339,Monte_Carlo,-6.861417288674317,False,0
1340,Monte_Carlo,-6.875196426530189,False,0
1341,Monte_Carlo,-7.0957355717852195,False,0
1342,Monte_Carlo,-6.48828656235511,False,0
1343,Monte_Carlo,-5.433095215299122,False,0
1344,Monte_Carlo,-5.770624210382147,False,0
1345,Monte_Carlo,-9.178857155829864,False,0
1346,Monte_Carlo,-10.675489588862735,True,0
1347,Monte_Carlo,-5.791952124265016,False,0
1348,Monte_Carlo,-9.01363017778159,False,0
1349,Monte_Carlo,-7.414671562649756,False,0
1350,Monte_Carlo,-8.738158236483104,False,0
1351,Monte_Carlo,-9.622772612612028,True,0
1352,Monte_Carlo,-6.341952180513297,False,0
1353,Monte_Carlo,-6.037182775576294,False,0
1354,Monte_Carlo,-7.907114561017407,False,0
1355,Monte_Carlo,-10.727459209002873,True,0
1356,Monte_Carlo,-7.864742227553475,False,0
1357,Monte_Carlo,-6.551474392436434,False,0
1358,Monte_Carlo,-9.17047619628378,False,0
1359,Monte_Carlo,-6.843296112309182,False,0
1360,Monte_Carlo,-7.121433788842193,False,0
1361,Monte_Carlo,-6.288991900558476,False,0
1362,Monte_Carlo,-6.932587484220185,False,0
1363,Monte_Carlo,-8.462296517234178,False,0
1364,Monte_Carlo,-5.424799897669712,False,0
1365,Monte_Carlo,-7.321941402237758,False,0
1366,Monte_Carlo,-7.138226355313904,False,0
1367,Monte_Carlo,-8.406575142702474,False,0
1368,Monte_Carlo,-7.720595151668114,False,0
1369,Monte_Carlo,-8.33872379963766,False,0
1370,Monte_Carlo,-7.342124483892792,False,0
1371,Monte_Carlo,-4.7036081278007185,False,0
1372,Monte_Carlo,-9.020661600103898,False,0
1373,Monte_Carlo,-9.358985957027437,True,0
1374,Monte_Carlo,-5.040361541508948,False,0
1375,Monte_Carlo,-7.393053148012612,False,0
1376,Monte_Carlo,-8.036701834123882,False,0
1377,Monte_Carlo,-5.644133437645493,False,0
1378,Monte_Carlo,-7.947861755631609,False,0
1379,Monte_Carlo,-4.54358640103429,False,0
1380,Monte_Carlo,-6.150903780125023,False,0
1381,Monte_Carlo,-7.783075971403983,False,0
1382,Monte_Carlo,-4.079768501428295,False,0
1383,Monte_Carlo,-7.948000892204673,False,0
1384,Monte_Carlo,-6.0610664791869695,False,0
1385,Monte_Carlo,-6.680990387430911,False,0
1386,Monte_Carlo,-5.277562194841682,False,0
1387,Monte_Carlo,-4.913884324582407,False,0
1388,Monte_Carlo,-7.055194191307926,False,0
1389,Monte_Carlo,-8.154785018484656,False,0
1390,Monte_Carlo,-6.456038999885236,False,0
1391,Monte_Carlo,-8.048801517652947,False,0
1392,Monte_Carlo,-4.281257853462728,False,0
1393,Monte_Carlo,-6.9088505364841675,False,0
1394,Monte_Carlo,-7.611450171836951,False,0
1395,Monte_Carlo,-6.841447571789128,False,0
1396,Monte_Carlo,-8.985976805341574,False,0
1397,Monte_Carlo,-8.460259653914912,False,0
1398,Monte_Carlo,-5.419420528877804,False,0
1399,Monte_Carlo,-8.019651990559954,False,0
1400,Monte_Carlo,-8.565675375754715,False,0
1401,Monte_Carlo,-6.348686146461799,False,0
1402,Monte_Carlo,-5.4400141834718045,False,0
1403,Monte_Carlo,-6.093465365068907,False,0
1404,Monte_Carlo,-5.705533239871857,False,0
1405,Monte_Carlo,-8.159513123997245,False,0
1406,Monte_Carlo,-9.090534933438581,False,0
1407,Monte_Carlo,-4.998132887262319,False,0
1408,Monte_Carlo,-7.55175177437899,False,0
1409,Monte_Carlo,-7.451166223037066,False,0
1410,Monte_Carlo,-5.240528201411319,False,0
1411,Monte_Carlo,-6.321277986839076,False,0
1412,Monte_Carlo,-6.461757119085749,False,0
1413,Monte_Carlo,-4.068996717138482,False,0
1414,Monte_Carlo,-8.0009255225322,False,0
1415,Monte_Carlo,-5.801023820686268,False,0
1416,Monte_Carlo,-7.020181625144081,False,0
1417,Monte_Carlo,-6.72397080959144,False,0
1418,Monte_Carlo,-4.960144203022455,False,0
1419,Monte_Carlo,-6.389029941194527,False,0
1420,Monte_Carlo,-6.346385489330514,False,0
1421,Monte_Carlo,-5.598489727766276,False,0
1422,Monte_Carlo,-7.610933821360039,False,0
1423,Monte_Carlo,-8.274893534274609,False,0
1424,Monte_Carlo,-8.562732871629446,False,0
1425,Monte_Carlo,-9.852899225126402,True,0
1426,Monte_Carlo,-4.221310018083549,False,0
1427,Monte_Carlo,-8.644491712010357,False,0
1428,Monte_Carlo,-7.40975507302008,False,0
1429,Monte_Carlo,-7.487538619844488,False,0
1430,Monte_Carlo,-6.669630623067259,False,0
1431,Monte_Carlo,-5.9579679024449845,False,0
1432,Monte_Carlo,-5.895337116296356,False,0
1433,Monte_Carlo,-7.916308413996513,False,0
1434,Monte_Carlo,-7.333970399300975,False,0
1435,Monte_Carlo,-6.70438806931638,False,0
1436,Monte_Carlo,-7.4481675766569655,False,0
1437,Monte_Carlo,-4.849716193572011,False,0
1438,Monte_Carlo,-6.412635067706448,False,0
1439,Monte_Carlo,-6.071171099530256,False,0
1440,Monte_Carlo,-6.171966223865622,False,0
1441,Monte_Carlo,-5.4571365995205445,False,0
1442,Monte_Carlo,-6.84656981781481,False,0
1443,Monte_Carlo,-8.915564727138184,False,0
1444,Monte_Carlo,-6.540436867546301,False,0
1445,Monte_Carlo,-8.01189965130856,False,0
1446,Monte_Carlo,-7.84006335444966,False,0
1447,Monte_Carlo,-6.27909037374287,False,0
1448,Monte_Carlo,-5.36640369999291,False,0
1449,Monte_Carlo,-7.070219792569513,False,0
1450,Monte_Carlo,-6.667633782361451,False,0
1451,Monte_Carlo,-4.716899077510666,False,0
1452,Monte_Carlo,-6.762945548716004,False,0
1453,Monte_Carlo,-3.457643640147447,False,0
1454,Monte_Carlo,-6.308286496115838,False,0
1455,Monte_Carlo,-9.565067862818145,True,0
1456,Monte_Carlo,-6.045321730453654,False,0
1457,Monte_Carlo,-6.566378261164111,False,0
1458,Monte_Carlo,-5.294346144284156,False,0
1459,Monte_Carlo,-6.157546108222058,False,0
1460,Monte_Carlo,-7.293838377577283,False,0
1461,Monte_Carlo,-8.814017530805112,False,0
1462,Monte_Carlo,-7.392632560200435,False,0
1463,Monte_Carlo,-8.29072863589302,False,0
1464,Monte_Carlo,-7.912732829726611,False,0
1465,Monte_Carlo,-6.275990233811147,False,0
1466,Monte_Carlo,-4.762133693908031,False,0
1467,Monte_Carlo,-6.5474598582478265,False,0
1468,Monte_Carlo,-8.774236286849257,False,0
1469,Monte_Carlo,-6.4775562644918026,False,0
1470,Monte_Carlo,-5.424715918696088,False,0
1471,Monte_Carlo,-7.953696066047135,False,0
1472,Monte_Carlo,-7.287624033342085,False,0
1473,Monte_Carlo,-7.079436527379124,False,0
1474,Monte_Carlo,-8.198857638315136,False,0
1475,Monte_Carlo,-6.192407392618597,False,0
1476,Monte_Carlo,-7.269327408050894,False,0
1477,Monte_Carlo,-6.512654578530161,False,0
1478,Monte_Carlo,-8.342489048922939,False,0
1479,Monte_Carlo,-7.712441620452775,False,0
1480,Monte_Carlo,-6.08866609904112,False,0
1481,Monte_Carlo,-7.621966412928473,False,0
1482,Monte_Carlo,-4.6822506082732325,False,0
1483,Monte_Carlo,-7.659490659860443,False,0
1484,Monte_Carlo,-6.78544138394736,False,0
1485,Monte_Carlo,-5.794372835377674,False,0
1486,Monte_Carlo,-9.085712026106243,False,0
1487,Monte_Carlo,-9.565132336773086,True,0
1488,Monte_Carlo,-9.235918840398131,True,0
1489,Monte_Carlo,-5.332382255201945,False,0
1490,Monte_Carlo,-7.872601404249425,False,0
1491,Monte_Carlo,-3.518521000064447,False,0
1492,Monte_Carlo,-7.889946638120343,False,0
1493,Monte_Carlo,-6.841628175524148,False,0
1494,Monte_Carlo,-4.941046066404974,False,0
1495,Monte_Carlo,-4.291469956577227,False,0
1496,Monte_Carlo,-4.213894992709043,False,0
1497,Monte_Carlo,-5.408287277169601,False,0
1498,Monte_Carlo,-5.666312463863952,False,0
1499,Monte_Carlo,-6.270462271118343,False,0
1500,Monte_Carlo,-6.010294493366707,False,0
1501,Monte_Carlo,-7.871660002859946,False,0
1502,Monte_Carlo,-8.24547843679123,False,0
1503,Monte_Carlo,-7.104724240375332,False,0
1504,Monte_Carlo,-7.3382584715349,False,0
1505,Monte_Carlo,-7.734519269058185,False,0
1506,Monte_Carlo,-6.125057573560598,False,0
1507,Monte_Carlo,-5.762572708001285,False,0
1508,Monte_Carlo,-6.976230359191414,False,0
1509,Monte_Carlo,-5.031457886522633,False,0
1510,Monte_Carlo,-8.698364759786907,False,0
1511,Monte_Carlo,-7.371123242991605,False,0
1512,Monte_Carlo,-8.103551248843926,False,0
1513,Monte_Carlo,-9.713151263902283,True,0
1514,Monte_Carlo,-7.2157529601797785,False,0
1515,Monte_Carlo,-7.270446511736597,False,0
1516,Monte_Carlo,-4.981170359461016,False,0
1517,Monte_Carlo,-6.216863641623311,False,0
1518,Monte_Carlo,-8.533861554060886,False,0
1519,Monte_Carlo,-4.504270407132136,False,0
1520,Monte_Carlo,-5.390552826264505,False,0
1521,Monte_Carlo,-6.285063215143937,False,0
1522,Monte_Carlo,-7.417077738389764,False,0
1523,Monte_Carlo,-8.443214931412871,False,0
1524,Monte_Carlo,-7.621089486499474,False,0
1525,Monte_Carlo,-5.575751932414139,False,0
1526,Monte_Carlo,-4.461579171691547,False,0
1527,Monte_Carlo,-4.939459060418935,False,0
1528,Monte_Carlo,-7.784389190500783,False,0
1529,Monte_Carlo,-8.667464406604616,False,0
1530,Monte_Carlo,-6.902759254324314,False,0
1531,Monte_Carlo,-9.575815111787993,True,0
1532,Monte_Carlo,-6.6475652001413055,False,0
1533,Monte_Carlo,-7.306643620818136,False,0
1534,Monte_Carlo,-7.752451102615539,False,0
1535,Monte_Carlo,-9.332584294173513,True,0
1536,Monte_Carlo,-6.380959850802396,False,0
1537,Monte_Carlo,-7.8457811755266755,False,0
1538,Monte_Carlo,-8.737883569994402,False,0
1539,Monte_Carlo,-11.12116709859431,True,0
1540,Monte_Carlo,-7.13852086707089,False,0
1541,Monte_Carlo,-4.618847764662358,False,0
1542,Monte_Carlo,-4.774237099632982,False,0
1543,Monte_Carlo,-7.73993475922078,False,0
1544,Monte_Carlo,-7.943096884506493,False,0
1545,Monte_Carlo,-6.443716041494967,False,0
1546,Monte_Carlo,-8.497739614863608,False,0
1547,Monte_Carlo,-6.677491340252748,False,0
1548,Monte_Carlo,-6.027487610261433,False,0
1549,Monte_Carlo,-5.382293486561969,False,0
1550,Monte_Carlo,-7.2402157070719335,False,0
1551,Monte_Carlo,-7.385143250247752,False,0
1552,Monte_Carlo,-8.329175621459186,False,0
1553,Monte_Carlo,-8.257632495655804,False,0
1554,Monte_Carlo,-7.4170704486621375,False,0
1555,Monte_Carlo,-6.58568829045735,False,0
1556,Monte_Carlo,-5.820981523273451,False,0
1557,Monte_Carlo,-8.224450530952483,False,0
1558,Monte_Carlo,-5.0102360034566695,False,0
1559,Monte_Carlo,-7.479573041459596,False,0
1560,Monte_Carlo,-7.12991421208781,False,0
1561,Monte_Carlo,-8.146096350806953,False,0
1562,Monte_Carlo,-10.493936364382117,True,0
1563,Monte_Carlo,-5.86233644509453,False,0
1564,Monte_Carlo,-6.0684185440705924,False,0
1565,Monte_Carlo,-7.493858579965498,False,0
1566,Monte_Carlo,-7.006212995885179,False,0
1567,Monte_Carlo,-6.37768509521426,False,0
1568,Monte_Carlo,-9.28756419964116,True,0
1569,Monte_Carlo,-7.840673748284813,False,0
1570,Monte_Carlo,-5.988029448529442,False,0
1571,Monte_Carlo,-8.85600519243695,False,0
1572,Monte_Carlo,-6.689018894966718,False,0
1573,Monte_Carlo,-8.999214526472766,False,0
1574,Monte_Carlo,-6.4469980245930625,False,0
1575,Monte_Carlo,-7.149898075216477,False,0
1576,Monte_Carlo,-9.361184542267713,True,0
1577,Monte_Carlo,-5.46936490375996,False,0
1578,Monte_Carlo,-8.128428207517269,False,0
1579,Monte_Carlo,-8.234353411820132,False,0
1580,Monte_Carlo,-6.8192031238766795,False,0
1581,Monte_Carlo,-5.491907710799799,False,0
1582,Monte_Carlo,-8.522150546569755,False,0
1583,Monte_Carlo,-7.013648210212839,False,0
1584,Monte_Carlo,-6.4996568995371975,False,0
1585,Monte_Carlo,-6.129652149831598,False,0
1586,Monte_Carlo,-6.852981822611884,False,0
1587,Monte_Carlo,-7.613838974716651,False,0
1588,Monte_Carlo,-8.258626308908207,False,0
1589,Monte_Carlo,-6.979398563735075,False,0
1590,Monte_Carlo,-8.600994616779849,False,0
1591,Monte_Carlo,-11.18989067689245,True,0
1592,Monte_Carlo,-6.488816274179265,False,0
1593,Monte_Carlo,-5.834491222479326,False,0
1594,Monte_Carlo,-10.408105409758573,True,0
1595,Monte_Carlo,-8.513622986593912,False,0
1596,Monte_Carlo,-6.233184034592723,False,0
1597,Monte_Carlo,-4.219506342403621,False,0
1598,Monte_Carlo,-7.070888809254429,False,0
1599,Monte_Carlo,-8.119204117720788,False,0
1600,Monte_Carlo,-7.356055017546776,False,0
1601,Monte_Carlo,-5.175173013192541,False,0
1602,Monte_Carlo,-8.004349850774348,False,0
1603,Monte_Carlo,-8.218868809310354,False,0
1604,Monte_Carlo,-7.775840931054845,False,0
1605,Monte_Carlo,-8.434660051562197,False,0
1606,Monte_Carlo,-6.928261557607286,False,0
1607,Monte_Carlo,-4.8254501581426155,False,0
1608,Monte_Carlo,-6.647689017637559,False,0
1609,Monte_Carlo,-7.453294902976802,False,0
1610,Monte_Carlo,-7.508535776481762,False,0
1611,Monte_Carlo,-9.28846713217532,True,0
1612,Monte_Carlo,-5.8636463119939775,False,0
1613,Monte_Carlo,-7.208972075817923,False,0
1614,Monte_Carlo,-7.352671879026875,False,0
1615,Monte_Carlo,-2.6296494050171946,False,0
1616,Monte_Carlo,-6.681745928288039,False,0
1617,Monte_Carlo,-8.152507470133258,False,0
1618,Monte_Carlo,-7.69690063468776,False,0
1619,Monte_Carlo,-5.492176007124543,False,0
1620,Monte_Carlo,-6.941421425247129,False,0
1621,Monte_Carlo,-9.113589169644314,False,0
